:START_ID,:END_ID,:TYPE
474745,286224,FOLLOWS
474814,35738,FOLLOWS
474826,35667,FOLLOWS
474886,35738,FOLLOWS
474886,216341,FOLLOWS
474996,136807,FOLLOWS
474996,781904,FOLLOWS
475047,53841,FOLLOWS
475047,246582,FOLLOWS
475047,475197,FOLLOWS
475047,111286,FOLLOWS
475047,368763,FOLLOWS
475047,635431,FOLLOWS
475047,558301,FOLLOWS
475108,601299,FOLLOWS
475108,393007,FOLLOWS
475121,35928,FOLLOWS
475151,522494,FOLLOWS
475197,475047,FOLLOWS
475197,111286,FOLLOWS
475328,429915,FOLLOWS
475328,1301558,FOLLOWS
475385,134851,FOLLOWS
475440,352923,FOLLOWS
475440,667745,FOLLOWS
475440,665271,FOLLOWS
475440,743234,FOLLOWS
475440,545534,FOLLOWS
475440,678029,FOLLOWS
475517,621865,FOLLOWS
475640,121476,FOLLOWS
475659,199117,FOLLOWS
475659,959753,FOLLOWS
475659,415865,FOLLOWS
475679,1090020,FOLLOWS
475710,531405,FOLLOWS
475710,702044,FOLLOWS
475786,157111,FOLLOWS
475937,138386,FOLLOWS
475939,395514,FOLLOWS
475961,864971,FOLLOWS
476074,338575,FOLLOWS
476074,776922,FOLLOWS
476114,678701,FOLLOWS
476114,753930,FOLLOWS
476114,721299,FOLLOWS
476223,35519,FOLLOWS
476226,35519,FOLLOWS
476336,845983,FOLLOWS
476336,392566,FOLLOWS
476363,279248,FOLLOWS
476363,142763,FOLLOWS
476408,605334,FOLLOWS
476497,35519,FOLLOWS
476511,160525,FOLLOWS
476511,330633,FOLLOWS
476511,540468,FOLLOWS
476511,588801,FOLLOWS
476706,805888,FOLLOWS
476781,86287,FOLLOWS
476781,238042,FOLLOWS
476781,276506,FOLLOWS
476808,895104,FOLLOWS
476887,497457,FOLLOWS
476914,285684,FOLLOWS
476914,415800,FOLLOWS
476914,497606,FOLLOWS
476986,698775,FOLLOWS
477092,175038,FOLLOWS
477092,321245,FOLLOWS
477111,42864,FOLLOWS
477111,425994,FOLLOWS
477111,493799,FOLLOWS
477111,894829,FOLLOWS
477111,923615,FOLLOWS
477207,250452,FOLLOWS
477207,428240,FOLLOWS
477355,668323,FOLLOWS
477672,933564,FOLLOWS
477697,162839,FOLLOWS
477697,294038,FOLLOWS
477697,1198382,FOLLOWS
477914,36318,FOLLOWS
477975,228535,FOLLOWS
477975,771821,FOLLOWS
477975,574551,FOLLOWS
478020,24421,FOLLOWS
478020,296606,FOLLOWS
478043,312758,FOLLOWS
478043,690715,FOLLOWS
478063,36320,FOLLOWS
478149,82911,FOLLOWS
478149,465075,FOLLOWS
478368,72980,FOLLOWS
478368,87527,FOLLOWS
478369,195960,FOLLOWS
478378,94349,FOLLOWS
478378,407138,FOLLOWS
478435,86287,FOLLOWS
478435,134538,FOLLOWS
478532,410213,FOLLOWS
478600,391836,FOLLOWS
478695,579967,FOLLOWS
478705,1110366,FOLLOWS
478741,270642,FOLLOWS
478741,1070401,FOLLOWS
478885,224154,FOLLOWS
478885,1106454,FOLLOWS
478902,268142,FOLLOWS
478902,547507,FOLLOWS
478902,781954,FOLLOWS
478902,1198868,FOLLOWS
478910,312763,FOLLOWS
478928,179889,FOLLOWS
478928,581497,FOLLOWS
478928,737001,FOLLOWS
478954,338378,FOLLOWS
478954,548175,FOLLOWS
478957,249302,FOLLOWS
478957,324574,FOLLOWS
478957,361069,FOLLOWS
478957,361403,FOLLOWS
478957,422289,FOLLOWS
478957,831176,FOLLOWS
478957,1135958,FOLLOWS
478989,37610,FOLLOWS
478989,501613,FOLLOWS
478989,407828,FOLLOWS
479101,1359455,FOLLOWS
479240,99297,FOLLOWS
479240,99458,FOLLOWS
479240,496917,FOLLOWS
479297,469233,FOLLOWS
479297,702363,FOLLOWS
479309,335917,FOLLOWS
479309,471571,FOLLOWS
479530,39192,FOLLOWS
479530,972732,FOLLOWS
479602,628583,FOLLOWS
479602,479662,FOLLOWS
479602,198716,FOLLOWS
479630,1359676,FOLLOWS
479638,574027,FOLLOWS
479638,515815,FOLLOWS
479638,669326,FOLLOWS
479662,479600,FOLLOWS
479662,479602,FOLLOWS
479662,628583,FOLLOWS
479788,241927,FOLLOWS
479788,667784,FOLLOWS
479895,931474,FOLLOWS
479997,159191,FOLLOWS
480010,454719,FOLLOWS
480010,501407,FOLLOWS
480010,970931,FOLLOWS
480010,691730,FOLLOWS
480010,693489,FOLLOWS
480010,766142,FOLLOWS
480248,532197,FOLLOWS
480248,1116126,FOLLOWS
480279,718590,FOLLOWS
480286,323876,FOLLOWS
480286,347927,FOLLOWS
480379,424728,FOLLOWS
480379,563972,FOLLOWS
480379,369326,FOLLOWS
480400,892974,FOLLOWS
480426,480571,FOLLOWS
480426,759513,FOLLOWS
480472,103861,FOLLOWS
480472,757017,FOLLOWS
480472,148010,FOLLOWS
480472,38635,FOLLOWS
480571,480604,FOLLOWS
480600,134938,FOLLOWS
480716,64536,FOLLOWS
480716,702363,FOLLOWS
480742,499734,FOLLOWS
480763,145579,FOLLOWS
480763,57254,FOLLOWS
480801,736565,FOLLOWS
480815,614836,FOLLOWS
480823,648236,FOLLOWS
480880,324794,FOLLOWS
480891,72193,FOLLOWS
480891,830315,FOLLOWS
481018,417201,FOLLOWS
481232,523505,FOLLOWS
481314,482715,FOLLOWS
481340,291065,FOLLOWS
481413,36593,FOLLOWS
481427,36593,FOLLOWS
481427,73792,FOLLOWS
481454,237190,FOLLOWS
481454,673288,FOLLOWS
481505,543414,FOLLOWS
481524,747637,FOLLOWS
481583,831721,FOLLOWS
481706,22103,FOLLOWS
481850,267288,FOLLOWS
481933,1079916,FOLLOWS
481933,568247,FOLLOWS
481970,482012,FOLLOWS
481999,1022012,FOLLOWS
481999,498140,FOLLOWS
482012,201195,FOLLOWS
482012,481970,FOLLOWS
482132,194567,FOLLOWS
482132,226160,FOLLOWS
482252,433382,FOLLOWS
482252,706580,FOLLOWS
482273,95501,FOLLOWS
482327,310803,FOLLOWS
482399,489086,FOLLOWS
482399,489239,FOLLOWS
482436,119556,FOLLOWS
482436,452630,FOLLOWS
482437,57813,FOLLOWS
482437,176864,FOLLOWS
482445,431098,FOLLOWS
482501,652555,FOLLOWS
482639,441191,FOLLOWS
482639,149964,FOLLOWS
482715,165954,FOLLOWS
482715,481314,FOLLOWS
482715,497323,FOLLOWS
482789,170050,FOLLOWS
482789,283254,FOLLOWS
482929,483105,FOLLOWS
482953,68619,FOLLOWS
483011,556916,FOLLOWS
483037,41213,FOLLOWS
483105,215576,FOLLOWS
483105,482929,FOLLOWS
483141,459255,FOLLOWS
483141,416496,FOLLOWS
483141,1240599,FOLLOWS
483141,513714,FOLLOWS
483141,923190,FOLLOWS
483141,1024429,FOLLOWS
483292,220115,FOLLOWS
483292,693489,FOLLOWS
483294,1067496,FOLLOWS
483346,340415,FOLLOWS
483351,582880,FOLLOWS
483351,108953,FOLLOWS
483528,689099,FOLLOWS
483561,486609,FOLLOWS
483561,904072,FOLLOWS
483561,651954,FOLLOWS
483565,744868,FOLLOWS
483571,145662,FOLLOWS
483571,174458,FOLLOWS
483571,854313,FOLLOWS
483657,112004,FOLLOWS
483657,397630,FOLLOWS
483657,422354,FOLLOWS
483657,201008,FOLLOWS
483657,735263,FOLLOWS
483657,554155,FOLLOWS
483657,543039,FOLLOWS
483665,297770,FOLLOWS
483665,1012108,FOLLOWS
483665,582880,FOLLOWS
483665,750275,FOLLOWS
483696,498083,FOLLOWS
483879,412071,FOLLOWS
483879,718110,FOLLOWS
484166,1048276,FOLLOWS
484204,305946,FOLLOWS
484213,85395,FOLLOWS
484213,213392,FOLLOWS
484350,960386,FOLLOWS
484364,282347,FOLLOWS
484364,1362558,FOLLOWS
484383,75055,FOLLOWS
484408,40030,FOLLOWS
484408,898184,FOLLOWS
484408,675498,FOLLOWS
484531,591335,FOLLOWS
484570,1362661,FOLLOWS
484570,270005,FOLLOWS
484642,57959,FOLLOWS
484642,99297,FOLLOWS
484642,151275,FOLLOWS
484642,311172,FOLLOWS
484642,411333,FOLLOWS
484675,679547,FOLLOWS
484675,995446,FOLLOWS
484675,1276406,FOLLOWS
484798,993665,FOLLOWS
484798,285526,FOLLOWS
484851,40030,FOLLOWS
484851,279180,FOLLOWS
484851,216455,FOLLOWS
484851,73610,FOLLOWS
485086,329565,FOLLOWS
485179,1026215,FOLLOWS
485271,110268,FOLLOWS
485271,865107,FOLLOWS
485316,341268,FOLLOWS
485316,347886,FOLLOWS
485358,639471,FOLLOWS
485674,169747,FOLLOWS
485717,595265,FOLLOWS
485717,1253095,FOLLOWS
485717,158822,FOLLOWS
485785,268270,FOLLOWS
485791,414625,FOLLOWS
485791,1098442,FOLLOWS
485791,500378,FOLLOWS
485934,541834,FOLLOWS
485934,1512336,FOLLOWS
485958,491204,FOLLOWS
486001,599639,FOLLOWS
486045,315503,FOLLOWS
486067,372456,FOLLOWS
486067,193620,FOLLOWS
486142,1352454,FOLLOWS
486177,134483,FOLLOWS
486177,1103367,FOLLOWS
486177,162746,FOLLOWS
486183,827288,FOLLOWS
486252,76539,FOLLOWS
486252,231860,FOLLOWS
486252,777542,FOLLOWS
486312,513692,FOLLOWS
486320,126172,FOLLOWS
486320,662283,FOLLOWS
486347,546859,FOLLOWS
486458,1576009,FOLLOWS
486497,904713,FOLLOWS
486576,633152,FOLLOWS
486607,1015205,FOLLOWS
486609,157308,FOLLOWS
486609,289221,FOLLOWS
486609,483561,FOLLOWS
486609,904072,FOLLOWS
486680,903365,FOLLOWS
486680,1363932,FOLLOWS
486680,1012971,FOLLOWS
486680,486936,FOLLOWS
486704,429074,FOLLOWS
486719,824303,FOLLOWS
486719,52362,FOLLOWS
486855,91119,FOLLOWS
486855,1032637,FOLLOWS
486855,125125,FOLLOWS
486857,486855,FOLLOWS
486936,271334,FOLLOWS
486936,496852,FOLLOWS
486957,381959,FOLLOWS
486957,657279,FOLLOWS
486992,295780,FOLLOWS
486992,819557,FOLLOWS
487000,1132024,FOLLOWS
487000,1364186,FOLLOWS
487167,100577,FOLLOWS
487642,597395,FOLLOWS
487904,465136,FOLLOWS
487904,487912,FOLLOWS
487912,487904,FOLLOWS
487912,578602,FOLLOWS
487996,488138,FOLLOWS
488163,243964,FOLLOWS
488242,151595,FOLLOWS
488242,308393,FOLLOWS
488273,419169,FOLLOWS
488315,416596,FOLLOWS
488372,416801,FOLLOWS
488670,37019,FOLLOWS
488675,788124,FOLLOWS
488743,37019,FOLLOWS
488743,715607,FOLLOWS
488823,401396,FOLLOWS
488883,630404,FOLLOWS
488883,780324,FOLLOWS
488883,1043968,FOLLOWS
488967,683737,FOLLOWS
489037,374543,FOLLOWS
489037,289127,FOLLOWS
489037,752641,FOLLOWS
489042,489086,FOLLOWS
489086,315574,FOLLOWS
489086,482399,FOLLOWS
489086,489239,FOLLOWS
489180,475797,FOLLOWS
489239,489086,FOLLOWS
489239,702044,FOLLOWS
489298,1162852,FOLLOWS
489307,69706,FOLLOWS
489307,411993,FOLLOWS
489317,334967,FOLLOWS
489355,258979,FOLLOWS
489355,297619,FOLLOWS
489355,419720,FOLLOWS
489397,203117,FOLLOWS
489397,667270,FOLLOWS
489397,493679,FOLLOWS
489397,1010438,FOLLOWS
489450,1124698,FOLLOWS
489450,667270,FOLLOWS
489450,691005,FOLLOWS
489457,587241,FOLLOWS
489803,722225,FOLLOWS
489819,338757,FOLLOWS
489819,73747,FOLLOWS
489819,678798,FOLLOWS
489819,599574,FOLLOWS
489918,1365743,FOLLOWS
489931,489994,FOLLOWS
489938,145416,FOLLOWS
489994,271334,FOLLOWS
489994,489931,FOLLOWS
489994,765052,FOLLOWS
489994,347992,FOLLOWS
489994,343370,FOLLOWS
489994,755958,FOLLOWS
490040,37470,FOLLOWS
490042,351392,FOLLOWS
490042,1067858,FOLLOWS
490042,987244,FOLLOWS
490072,344200,FOLLOWS
490117,1000839,FOLLOWS
490117,218784,FOLLOWS
490140,157707,FOLLOWS
490160,408639,FOLLOWS
490160,277322,FOLLOWS
490178,343393,FOLLOWS
490236,233227,FOLLOWS
490247,718110,FOLLOWS
490247,814522,FOLLOWS
490291,607350,FOLLOWS
490291,15416,FOLLOWS
490311,336390,FOLLOWS
490359,180165,FOLLOWS
490359,744628,FOLLOWS
490359,534301,FOLLOWS
490588,210114,FOLLOWS
490588,587544,FOLLOWS
490612,577101,FOLLOWS
490842,854744,FOLLOWS
491021,466981,FOLLOWS
491021,648333,FOLLOWS
491116,1026542,FOLLOWS
491175,631827,FOLLOWS
491195,1096832,FOLLOWS
491204,246985,FOLLOWS
491204,485958,FOLLOWS
491206,217623,FOLLOWS
491511,319952,FOLLOWS
491511,313644,FOLLOWS
491543,764555,FOLLOWS
491565,1144311,FOLLOWS
491565,435186,FOLLOWS
491565,43649,FOLLOWS
491614,260324,FOLLOWS
491618,392492,FOLLOWS
491618,720260,FOLLOWS
491623,180560,FOLLOWS
491670,337018,FOLLOWS
491670,1027245,FOLLOWS
491725,64684,FOLLOWS
491725,416837,FOLLOWS
491836,696291,FOLLOWS
491890,431088,FOLLOWS
492007,191624,FOLLOWS
492007,57940,FOLLOWS
492007,1234951,FOLLOWS
492030,280768,FOLLOWS
492030,662800,FOLLOWS
492068,100659,FOLLOWS
492157,305419,FOLLOWS
492157,1367032,FOLLOWS
492157,313175,FOLLOWS
492165,958086,FOLLOWS
492197,346650,FOLLOWS
492295,788857,FOLLOWS
492408,914690,FOLLOWS
492408,492391,FOLLOWS
492439,50484,FOLLOWS
492439,171083,FOLLOWS
492505,853981,FOLLOWS
492505,434282,FOLLOWS
492560,508936,FOLLOWS
492669,183784,FOLLOWS
492692,865506,FOLLOWS
492812,58238,FOLLOWS
492812,226284,FOLLOWS
492812,794383,FOLLOWS
492830,395196,FOLLOWS
492830,504400,FOLLOWS
492830,213529,FOLLOWS
492953,939143,FOLLOWS
492978,493041,FOLLOWS
493006,37887,FOLLOWS
493006,940016,FOLLOWS
493041,492978,FOLLOWS
493056,215210,FOLLOWS
493056,215149,FOLLOWS
493056,282580,FOLLOWS
493171,779509,FOLLOWS
493171,62564,FOLLOWS
493193,572210,FOLLOWS
493264,724225,FOLLOWS
493268,597616,FOLLOWS
493340,142130,FOLLOWS
493340,988873,FOLLOWS
493383,295759,FOLLOWS
493394,1111146,FOLLOWS
493394,628142,FOLLOWS
493515,703401,FOLLOWS
493679,489397,FOLLOWS
493679,667270,FOLLOWS
493679,1275644,FOLLOWS
493712,377169,FOLLOWS
493762,350923,FOLLOWS
493762,489286,FOLLOWS
493799,200105,FOLLOWS
493799,477111,FOLLOWS
493799,1128521,FOLLOWS
493949,38002,FOLLOWS
493950,38002,FOLLOWS
493979,504974,FOLLOWS
493985,1115056,FOLLOWS
494011,340863,FOLLOWS
494047,38029,FOLLOWS
494047,100621,FOLLOWS
494188,67413,FOLLOWS
494194,213105,FOLLOWS
494194,392510,FOLLOWS
494194,546244,FOLLOWS
494223,353768,FOLLOWS
494223,360513,FOLLOWS
494223,700526,FOLLOWS
494246,125061,FOLLOWS
494268,126143,FOLLOWS
494268,132155,FOLLOWS
494268,264922,FOLLOWS
494402,396284,FOLLOWS
494402,95532,FOLLOWS
494408,58936,FOLLOWS
494408,149591,FOLLOWS
494439,256587,FOLLOWS
494499,121085,FOLLOWS
494499,528633,FOLLOWS
494499,483808,FOLLOWS
494499,605497,FOLLOWS
494620,464981,FOLLOWS
494620,804489,FOLLOWS
494620,1284074,FOLLOWS
494646,37931,FOLLOWS
494656,37931,FOLLOWS
494696,978395,FOLLOWS
494703,441567,FOLLOWS
494773,441243,FOLLOWS
494823,624659,FOLLOWS
494834,494872,FOLLOWS
494872,494834,FOLLOWS
494928,38256,FOLLOWS
495040,442583,FOLLOWS
495040,1135139,FOLLOWS
495040,564751,FOLLOWS
495081,414152,FOLLOWS
495081,439817,FOLLOWS
495081,540839,FOLLOWS
495081,631833,FOLLOWS
495081,1368453,FOLLOWS
495201,1205465,FOLLOWS
495244,1343756,FOLLOWS
495269,168584,FOLLOWS
495269,575742,FOLLOWS
495310,985163,FOLLOWS
495310,813083,FOLLOWS
495347,955378,FOLLOWS
495347,1132459,FOLLOWS
495350,542499,FOLLOWS
495483,455561,FOLLOWS
495580,237858,FOLLOWS
495580,250589,FOLLOWS
495646,636298,FOLLOWS
495689,167294,FOLLOWS
495689,220920,FOLLOWS
495689,953489,FOLLOWS
495689,271694,FOLLOWS
495689,556238,FOLLOWS
495689,496331,FOLLOWS
495689,417982,FOLLOWS
495719,973008,FOLLOWS
495832,327576,FOLLOWS
495832,1009029,FOLLOWS
495924,541136,FOLLOWS
495949,153939,FOLLOWS
496053,768032,FOLLOWS
496111,44768,FOLLOWS
496111,482715,FOLLOWS
496152,300938,FOLLOWS
496152,1369160,FOLLOWS
496221,86044,FOLLOWS
496240,188893,FOLLOWS
496331,167294,FOLLOWS
496331,200105,FOLLOWS
496331,495689,FOLLOWS
496331,992999,FOLLOWS
496331,1072725,FOLLOWS
496642,739191,FOLLOWS
496669,385241,FOLLOWS
496669,1067524,FOLLOWS
496669,1028233,FOLLOWS
496669,104086,FOLLOWS
496672,149731,FOLLOWS
496672,880220,FOLLOWS
496681,219917,FOLLOWS
496707,533474,FOLLOWS
496754,181770,FOLLOWS
496754,433462,FOLLOWS
496754,235622,FOLLOWS
496754,659211,FOLLOWS
496756,197520,FOLLOWS
496840,989161,FOLLOWS
496840,1370469,FOLLOWS
496852,271334,FOLLOWS
496852,554600,FOLLOWS
496852,797799,FOLLOWS
496852,486936,FOLLOWS
496917,479240,FOLLOWS
497065,41295,FOLLOWS
497065,424990,FOLLOWS
497213,969176,FOLLOWS
497213,1162440,FOLLOWS
497253,165097,FOLLOWS
497256,196058,FOLLOWS
497306,352401,FOLLOWS
497323,482715,FOLLOWS
497323,504231,FOLLOWS
497457,476887,FOLLOWS
497592,736565,FOLLOWS
497606,381255,FOLLOWS
497606,476914,FOLLOWS
498001,854328,FOLLOWS
498001,860320,FOLLOWS
498017,419280,FOLLOWS
498082,39958,FOLLOWS
498082,251164,FOLLOWS
498083,483696,FOLLOWS
498083,242900,FOLLOWS
498090,250873,FOLLOWS
498143,38407,FOLLOWS
498177,38407,FOLLOWS
498204,426526,FOLLOWS
498248,392512,FOLLOWS
498248,424513,FOLLOWS
498248,994544,FOLLOWS
498248,739191,FOLLOWS
498320,932827,FOLLOWS
498336,326007,FOLLOWS
498346,267527,FOLLOWS
498346,67956,FOLLOWS
498387,398041,FOLLOWS
498387,499057,FOLLOWS
498475,96390,FOLLOWS
498475,320400,FOLLOWS
498482,1197912,FOLLOWS
498523,57809,FOLLOWS
498523,342554,FOLLOWS
498523,732388,FOLLOWS
498563,218395,FOLLOWS
498563,290289,FOLLOWS
498563,636240,FOLLOWS
498627,1331065,FOLLOWS
498689,49102,FOLLOWS
498713,418563,FOLLOWS
498793,89807,FOLLOWS
498948,1370168,FOLLOWS
499057,54739,FOLLOWS
499057,55086,FOLLOWS
499057,292480,FOLLOWS
499057,498387,FOLLOWS
499163,312782,FOLLOWS
499163,1018343,FOLLOWS
499163,688976,FOLLOWS
499297,354155,FOLLOWS
499483,425894,FOLLOWS
499483,499581,FOLLOWS
499710,859556,FOLLOWS
499734,214581,FOLLOWS
499734,369106,FOLLOWS
499734,795918,FOLLOWS
499734,273102,FOLLOWS
499734,591109,FOLLOWS
499734,453782,FOLLOWS
499959,292742,FOLLOWS
500045,1183004,FOLLOWS
500154,160101,FOLLOWS
500154,189203,FOLLOWS
500154,805202,FOLLOWS
500154,212314,FOLLOWS
500154,498140,FOLLOWS
500165,607350,FOLLOWS
500180,257452,FOLLOWS
500195,533132,FOLLOWS
500216,663087,FOLLOWS
500216,193220,FOLLOWS
500226,53683,FOLLOWS
500226,438751,FOLLOWS
500226,339626,FOLLOWS
500255,532784,FOLLOWS
500255,190209,FOLLOWS
500255,516077,FOLLOWS
500336,180397,FOLLOWS
500339,26506,FOLLOWS
500349,107764,FOLLOWS
500349,795111,FOLLOWS
500378,75055,FOLLOWS
500378,485791,FOLLOWS
500378,939012,FOLLOWS
500378,1098820,FOLLOWS
500381,527792,FOLLOWS
500381,1156755,FOLLOWS
500459,284279,FOLLOWS
500459,513235,FOLLOWS
500548,54224,FOLLOWS
500548,240359,FOLLOWS
500667,1371523,FOLLOWS
500667,308089,FOLLOWS
500698,182305,FOLLOWS
500730,38900,FOLLOWS
500763,279147,FOLLOWS
500769,38900,FOLLOWS
500839,204133,FOLLOWS
500880,261162,FOLLOWS
500880,300952,FOLLOWS
500880,372820,FOLLOWS
500880,1152272,FOLLOWS
500967,28143,FOLLOWS
501086,131675,FOLLOWS
501086,416093,FOLLOWS
501086,416659,FOLLOWS
501086,1239622,FOLLOWS
501086,14651,FOLLOWS
501086,563763,FOLLOWS
501086,536185,FOLLOWS
501086,259054,FOLLOWS
501086,560246,FOLLOWS
501086,486607,FOLLOWS
501302,433859,FOLLOWS
501315,180562,FOLLOWS
501389,438213,FOLLOWS
501390,230591,FOLLOWS
501390,222211,FOLLOWS
501407,134938,FOLLOWS
501407,480010,FOLLOWS
501407,607353,FOLLOWS
501407,240684,FOLLOWS
501407,14787,FOLLOWS
501424,475576,FOLLOWS
501568,102503,FOLLOWS
501568,391118,FOLLOWS
501613,38975,FOLLOWS
501613,478989,FOLLOWS
501613,945685,FOLLOWS
501697,318677,FOLLOWS
501721,160678,FOLLOWS
501721,253887,FOLLOWS
501726,40504,FOLLOWS
501726,184139,FOLLOWS
501759,1125149,FOLLOWS
501797,317907,FOLLOWS
501797,414865,FOLLOWS
501797,93255,FOLLOWS
501797,620493,FOLLOWS
501797,28141,FOLLOWS
501830,38975,FOLLOWS
501832,54158,FOLLOWS
501832,277602,FOLLOWS
501850,261163,FOLLOWS
501850,422476,FOLLOWS
501850,430754,FOLLOWS
501921,302347,FOLLOWS
501965,160678,FOLLOWS
502177,22103,FOLLOWS
502251,915201,FOLLOWS
502320,264252,FOLLOWS
502320,1030642,FOLLOWS
502338,1372042,FOLLOWS
502338,1372064,FOLLOWS
502338,795666,FOLLOWS
502338,817302,FOLLOWS
502373,63149,FOLLOWS
502373,319089,FOLLOWS
502417,104002,FOLLOWS
502488,701684,FOLLOWS
502521,678003,FOLLOWS
502579,226052,FOLLOWS
502579,360513,FOLLOWS
502583,363822,FOLLOWS
502583,224884,FOLLOWS
502583,699599,FOLLOWS
502733,261769,FOLLOWS
502738,78874,FOLLOWS
502738,460592,FOLLOWS
502889,228510,FOLLOWS
502963,267605,FOLLOWS
502963,416669,FOLLOWS
503175,503218,FOLLOWS
503175,588075,FOLLOWS
503218,279428,FOLLOWS
503218,503229,FOLLOWS
503218,503175,FOLLOWS
503218,588075,FOLLOWS
503229,503218,FOLLOWS
503604,321950,FOLLOWS
503604,465249,FOLLOWS
503614,425845,FOLLOWS
503655,424414,FOLLOWS
503749,630404,FOLLOWS
503759,177599,FOLLOWS
503785,110629,FOLLOWS
503914,393683,FOLLOWS
503914,395180,FOLLOWS
503914,652059,FOLLOWS
503914,187891,FOLLOWS
503979,829945,FOLLOWS
504008,873091,FOLLOWS
504053,283740,FOLLOWS
504212,397630,FOLLOWS
504231,208874,FOLLOWS
504231,218788,FOLLOWS
504231,410249,FOLLOWS
504231,493712,FOLLOWS
504231,497323,FOLLOWS
504271,288232,FOLLOWS
504271,293835,FOLLOWS
504294,563977,FOLLOWS
504317,575767,FOLLOWS
504317,1075903,FOLLOWS
504317,610485,FOLLOWS
504400,492830,FOLLOWS
504436,152357,FOLLOWS
504436,1106556,FOLLOWS
504582,168193,FOLLOWS
504626,748568,FOLLOWS
504626,1038110,FOLLOWS
504701,661205,FOLLOWS
504736,156161,FOLLOWS
504736,188980,FOLLOWS
504736,340399,FOLLOWS
504736,432570,FOLLOWS
504736,755176,FOLLOWS
504736,785100,FOLLOWS
504736,532880,FOLLOWS
504736,333775,FOLLOWS
504736,512430,FOLLOWS
504736,726894,FOLLOWS
504736,321419,FOLLOWS
504736,534093,FOLLOWS
504768,421572,FOLLOWS
504768,811282,FOLLOWS
504768,657175,FOLLOWS
504768,1188659,FOLLOWS
504768,757155,FOLLOWS
504768,973505,FOLLOWS
504795,544112,FOLLOWS
504810,540002,FOLLOWS
504922,210114,FOLLOWS
504922,512413,FOLLOWS
504922,973505,FOLLOWS
504942,1133402,FOLLOWS
504974,566876,FOLLOWS
504983,280686,FOLLOWS
505042,39192,FOLLOWS
505042,1287430,FOLLOWS
505042,166960,FOLLOWS
505042,657390,FOLLOWS
505407,384672,FOLLOWS
505493,728547,FOLLOWS
505501,247247,FOLLOWS
505564,371301,FOLLOWS
505564,994775,FOLLOWS
505577,361753,FOLLOWS
505582,579743,FOLLOWS
505964,466734,FOLLOWS
505964,506106,FOLLOWS
505964,745764,FOLLOWS
506028,512430,FOLLOWS
506028,548561,FOLLOWS
506064,1052976,FOLLOWS
506064,531440,FOLLOWS
506106,505964,FOLLOWS
506106,506624,FOLLOWS
506106,530079,FOLLOWS
506106,730082,FOLLOWS
506165,323730,FOLLOWS
506165,551375,FOLLOWS
506207,39429,FOLLOWS
506246,39429,FOLLOWS
506246,279649,FOLLOWS
506348,39429,FOLLOWS
506353,39429,FOLLOWS
506353,113800,FOLLOWS
506496,39429,FOLLOWS
506526,1296794,FOLLOWS
506594,427436,FOLLOWS
506605,151884,FOLLOWS
506605,198589,FOLLOWS
506607,860320,FOLLOWS
506624,506106,FOLLOWS
506624,810490,FOLLOWS
506684,434492,FOLLOWS
506742,49425,FOLLOWS
506742,459624,FOLLOWS
506742,1265648,FOLLOWS
506742,965640,FOLLOWS
506745,1265648,FOLLOWS
506778,243483,FOLLOWS
506879,440098,FOLLOWS
506879,505493,FOLLOWS
506890,693812,FOLLOWS
506890,602915,FOLLOWS
506932,489037,FOLLOWS
506992,510632,FOLLOWS
507122,229247,FOLLOWS
507122,440098,FOLLOWS
507122,470474,FOLLOWS
507122,505493,FOLLOWS
507122,780177,FOLLOWS
507214,184946,FOLLOWS
507214,165367,FOLLOWS
507393,159340,FOLLOWS
507416,226575,FOLLOWS
507459,354370,FOLLOWS
507459,820287,FOLLOWS
507533,321950,FOLLOWS
507533,368319,FOLLOWS
507533,1029147,FOLLOWS
507533,1301536,FOLLOWS
507628,286320,FOLLOWS
507732,487050,FOLLOWS
507748,1046823,FOLLOWS
507764,157799,FOLLOWS
507764,2446,FOLLOWS
507764,99906,FOLLOWS
507764,86755,FOLLOWS
507764,57197,FOLLOWS
507860,551533,FOLLOWS
507887,336390,FOLLOWS
507887,368674,FOLLOWS
507887,469708,FOLLOWS
507887,718111,FOLLOWS
507887,619695,FOLLOWS
507887,841092,FOLLOWS
507887,603952,FOLLOWS
507887,52362,FOLLOWS
507953,380333,FOLLOWS
507953,441318,FOLLOWS
507953,781841,FOLLOWS
507971,880514,FOLLOWS
507971,313002,FOLLOWS
507971,676777,FOLLOWS
508282,345920,FOLLOWS
508282,352792,FOLLOWS
508375,39435,FOLLOWS
508375,767639,FOLLOWS
508375,1376124,FOLLOWS
508503,261769,FOLLOWS
508503,280161,FOLLOWS
508503,330125,FOLLOWS
508503,508506,FOLLOWS
508503,766101,FOLLOWS
508506,280161,FOLLOWS
508506,508503,FOLLOWS
508560,311933,FOLLOWS
508580,472944,FOLLOWS
508580,476685,FOLLOWS
508580,806242,FOLLOWS
508646,108492,FOLLOWS
508646,542532,FOLLOWS
508646,781954,FOLLOWS
508828,452445,FOLLOWS
508862,39694,FOLLOWS
508862,1251739,FOLLOWS
508862,886946,FOLLOWS
508862,244833,FOLLOWS
508936,492560,FOLLOWS
508936,557216,FOLLOWS
509026,863553,FOLLOWS
509064,249479,FOLLOWS
509091,55967,FOLLOWS
509118,506106,FOLLOWS
509118,530079,FOLLOWS
509125,571975,FOLLOWS
509129,314073,FOLLOWS
