id:ID,age:INT,gender:INT,:LABEL
767817,69,0,User
767945,16,0,User
768032,71,1,User
768094,12,1,User
768110,71,0,User
767970,57,0,User
768029,72,1,User
768073,12,0,User
768229,67,1,User
768247,52,1,User
768303,12,0,User
768571,52,0,User
768507,47,0,User
768434,71,1,User
768653,55,1,User
768593,12,1,User
768642,12,1,User
768738,66,1,User
768718,17,1,User
768796,12,0,User
768834,36,0,User
768750,12,0,User
768763,67,0,User
768822,55,0,User
769021,12,1,User
768996,66,1,User
768943,14,0,User
769038,12,0,User
768868,69,1,User
768923,52,1,User
769012,79,1,User
769013,36,1,User
769002,24,1,User
769188,64,0,User
769219,36,1,User
769150,50,0,User
769329,55,1,User
769229,53,0,User
769272,26,1,User
769197,66,0,User
769415,59,0,User
769427,67,1,User
769429,12,0,User
769452,66,0,User
769422,71,0,User
769490,47,0,User
769362,41,1,User
769651,67,1,User
769610,12,1,User
769644,60,0,User
769699,72,1,User
769713,52,1,User
769728,12,0,User
769758,19,0,User
769722,19,0,User
769896,12,0,User
769913,71,1,User
769955,71,1,User
769943,14,0,User
769919,48,0,User
770024,62,1,User
770108,12,1,User
770084,17,1,User
770098,59,1,User
770069,40,1,User
770142,16,0,User
770239,66,1,User
770109,71,0,User
770284,67,0,User
770301,57,1,User
770302,66,1,User
770234,12,0,User
770374,72,0,User
770406,64,1,User
770354,79,0,User
770378,69,0,User
770583,66,0,User
770633,34,0,User
770577,26,0,User
770761,71,0,User
770807,67,0,User
770841,17,0,User
770844,64,0,User
770813,12,0,User
770972,57,0,User
770890,71,0,User
770993,67,0,User
770856,66,1,User
771142,12,0,User
771244,22,1,User
771247,12,0,User
771207,12,0,User
771103,50,0,User
771310,16,1,User
771333,78,0,User
771334,81,0,User
771192,71,0,User
771423,28,1,User
771437,55,1,User
771255,59,1,User
771441,12,0,User
771356,71,1,User
771474,12,0,User
771416,12,1,User
771371,57,1,User
771519,60,0,User
771521,74,0,User
771548,64,1,User
771604,76,0,User
771570,62,1,User
771617,33,1,User
771508,12,0,User
771635,12,0,User
771682,14,1,User
771645,62,1,User
771686,66,1,User
771552,28,1,User
771660,57,0,User
771820,12,1,User
771821,60,1,User
771823,12,1,User
771701,12,1,User
771793,12,1,User
771834,53,0,User
771934,69,1,User
771965,21,0,User
771987,33,0,User
772119,71,1,User
772060,43,1,User
772231,12,1,User
772222,62,0,User
772327,12,0,User
772381,26,0,User
772369,71,1,User
772443,48,1,User
772466,12,0,User
772543,12,1,User
772483,14,0,User
772644,12,0,User
772700,12,1,User
772713,66,0,User
772707,12,0,User
772798,36,1,User
772940,12,0,User
772999,14,0,User
772961,12,1,User
772915,31,0,User
772973,52,0,User
772860,12,0,User
773038,41,1,User
772947,26,1,User
773054,55,1,User
772934,12,1,User
773211,31,1,User
773194,64,1,User
773174,12,0,User
773079,64,1,User
773091,79,0,User
773228,78,0,User
773190,66,0,User
773141,29,0,User
773297,66,0,User
773232,12,1,User
773216,12,0,User
773144,53,1,User
773145,60,0,User
773346,67,0,User
773310,12,1,User
773430,64,0,User
773503,55,0,User
773398,66,1,User
773643,12,0,User
773660,12,1,User
773633,67,1,User
773695,12,1,User
773794,36,0,User
773853,12,0,User
773726,12,1,User
773991,17,1,User
774003,57,1,User
773859,53,1,User
773964,47,0,User
774022,53,1,User
773949,24,0,User
773936,12,0,User
774093,66,0,User
773994,12,1,User
774166,67,1,User
774156,12,0,User
774140,12,0,User
774198,12,1,User
774237,12,1,User
774302,12,1,User
774223,12,0,User
774439,71,0,User
774327,67,1,User
774469,38,1,User
774512,62,0,User
774513,21,1,User
774536,40,1,User
774621,53,1,User
774677,16,0,User
774671,64,0,User
774509,33,0,User
774630,69,1,User
774801,12,1,User
774828,24,1,User
774760,29,1,User
774858,67,1,User
774916,12,0,User
774894,67,1,User
774985,38,0,User
775097,12,0,User
775045,62,0,User
775106,64,0,User
775170,12,1,User
775217,66,0,User
775276,67,0,User
775184,67,1,User
775285,66,1,User
775314,66,0,User
775483,19,1,User
775533,12,0,User
775505,66,0,User
775525,52,0,User
775623,62,1,User
775697,12,0,User
775726,12,0,User
775664,62,1,User
775832,72,1,User
775792,52,0,User
775777,31,0,User
775708,12,0,User
775883,14,0,User
775823,71,0,User
775677,55,1,User
775800,79,1,User
775960,53,0,User
776026,62,0,User
776028,33,0,User
776044,69,0,User
776060,12,0,User
776034,60,0,User
776036,72,0,User
776039,53,0,User
776150,12,0,User
776070,43,0,User
776055,55,1,User
776085,60,0,User
776254,57,0,User
776218,59,1,User
776289,79,1,User
776202,71,1,User
776386,84,0,User
776278,57,1,User
776099,12,0,User
776385,59,1,User
776462,59,0,User
776411,57,0,User
776466,34,0,User
776324,12,0,User
776535,67,1,User
776576,76,0,User
776686,60,0,User
776673,71,1,User
776445,52,0,User
776474,50,0,User
776735,67,1,User
776762,29,0,User
776648,12,1,User
776781,12,0,User
776783,60,1,User
776812,53,0,User
776956,12,0,User
776845,69,0,User
776922,62,0,User
777061,36,0,User
776910,60,0,User
777012,57,0,User
776968,55,0,User
777137,12,0,User
776980,12,0,User
776983,12,1,User
777258,12,1,User
777143,53,0,User
777275,12,0,User
777247,12,0,User
777148,26,0,User
777311,53,1,User
777377,12,0,User
777482,64,1,User
777542,60,1,User
777372,12,0,User
777418,64,1,User
777601,81,0,User
777532,83,0,User
777590,59,0,User
777592,12,0,User
777385,62,1,User
777728,12,0,User
777653,22,1,User
777667,47,0,User
777798,67,0,User
777703,67,1,User
777962,12,1,User
777850,78,0,User
777967,12,1,User
777954,12,1,User
777909,12,0,User
777925,21,0,User
778171,64,0,User
777885,45,1,User
778125,53,0,User
778281,71,0,User
778238,67,1,User
778179,12,1,User
778240,12,0,User
778429,67,1,User
778393,24,0,User
778380,66,1,User
778258,52,0,User
778508,12,0,User
778538,12,1,User
778626,57,1,User
778544,17,1,User
778613,12,0,User
778672,12,0,User
778731,60,0,User
778735,50,1,User
778665,62,1,User
778793,12,0,User
778770,81,1,User
778837,67,1,User
778648,66,0,User
778843,66,0,User
778936,52,1,User
778982,55,0,User
778954,55,1,User
779056,67,1,User
779062,12,1,User
779037,79,0,User
779100,72,0,User
779053,83,0,User
779255,66,1,User
779371,60,0,User
779359,67,0,User
779233,12,0,User
779309,12,1,User
779446,12,1,User
779506,67,0,User
779509,17,0,User
779294,66,0,User
779537,64,0,User
779528,88,0,User
779573,74,0,User
779563,62,0,User
779565,40,0,User
779576,14,0,User
779833,16,1,User
779754,76,0,User
779934,72,0,User
779863,47,0,User
780033,12,0,User
779947,62,0,User
779979,55,1,User
780094,62,1,User
780136,12,1,User
780100,69,0,User
779951,12,1,User
780060,66,0,User
779953,69,1,User
780176,57,0,User
780177,81,0,User
780202,55,1,User
780234,34,1,User
780207,71,0,User
780378,69,1,User
780297,24,0,User
780311,12,0,User
780340,64,1,User
780423,22,0,User
780351,64,0,User
780481,12,0,User
780324,43,0,User
780445,40,1,User
780447,59,1,User
780588,66,1,User
780575,74,1,User
780431,74,0,User
780692,12,0,User
780628,78,0,User
780693,36,1,User
780681,14,1,User
780814,12,0,User
780831,66,0,User
780734,12,0,User
780777,67,1,User
780834,71,0,User
780877,12,1,User
780947,55,0,User
780980,12,1,User
780985,12,1,User
781156,55,1,User
781060,12,1,User
781003,60,1,User
781073,71,0,User
781004,12,0,User
781223,55,1,User
781285,71,0,User
781428,71,0,User
781372,12,1,User
781389,12,1,User
781346,72,0,User
781311,64,1,User
781376,12,1,User
781551,12,1,User
781747,12,1,User
781686,12,0,User
781804,12,1,User
781896,21,1,User
781710,45,0,User
781954,17,0,User
781841,21,0,User
781903,12,0,User
781904,12,1,User
781910,69,0,User
782008,12,1,User
782033,31,0,User
782103,12,0,User
782025,64,1,User
782163,66,1,User
782068,14,0,User
781964,64,1,User
782165,62,0,User
782166,12,1,User
782100,12,0,User
782108,12,0,User
782326,69,1,User
782347,33,1,User
782493,34,0,User
782264,26,0,User
782384,71,0,User
782511,12,0,User
782616,53,1,User
782671,69,1,User
782619,60,1,User
782504,38,0,User
782608,62,0,User
782633,14,0,User
782682,59,0,User
782757,24,1,User
782853,74,1,User
782640,71,1,User
782912,14,0,User
782907,64,0,User
782985,14,0,User
783020,66,0,User
783010,78,0,User
783088,16,0,User
782998,53,0,User
783090,12,0,User
783112,69,1,User
783154,12,1,User
783303,19,1,User
783320,12,1,User
783311,76,1,User
783406,14,1,User
783355,62,1,User
783370,31,0,User
783282,12,1,User
783194,38,1,User
783514,69,0,User
783559,76,0,User
783576,12,0,User
783344,62,0,User
783617,62,0,User
783653,12,1,User
783549,72,0,User
783670,79,1,User
783644,59,0,User
783682,66,1,User
783802,38,1,User
783859,67,1,User
783836,21,0,User
783795,14,0,User
783877,76,0,User
783861,57,1,User
783731,12,0,User
783962,72,0,User
783998,72,0,User
783809,12,1,User
784128,60,0,User
783900,71,0,User
783910,16,0,User
784080,60,0,User
784246,64,0,User
784155,12,1,User
784276,62,1,User
784062,72,1,User
784196,12,1,User
784310,12,1,User
784215,79,0,User
784381,38,1,User
784411,34,0,User
784303,60,1,User
784284,12,0,User
784395,12,0,User
784402,19,1,User
784516,55,0,User
784462,81,0,User
784376,83,0,User
784515,67,0,User
784579,55,1,User
784640,64,0,User
784644,76,1,User
784690,67,1,User
784631,41,0,User
784715,28,0,User
784718,12,1,User
784494,12,0,User
784617,12,1,User
784798,69,1,User
784943,71,1,User
784916,24,1,User
784897,12,0,User
784841,72,0,User
785165,29,0,User
785100,48,0,User
785169,55,1,User
785158,69,1,User
785108,43,0,User
785227,12,0,User
785344,71,1,User
785277,12,1,User
785305,66,0,User
785198,47,0,User
785200,12,0,User
785416,28,0,User
785201,62,0,User
785321,12,0,User
785431,29,1,User
785337,12,1,User
785508,12,1,User
785482,12,0,User
785545,45,0,User
785628,12,0,User
785644,12,1,User
785535,41,0,User
785650,12,1,User
785653,41,0,User
785704,41,0,User
785762,12,1,User
785763,22,1,User
785779,14,0,User
785681,12,1,User
785948,12,0,User
785991,78,1,User
786016,79,0,User
785891,84,1,User
785962,14,1,User
786054,66,0,User
785906,47,1,User
786079,67,0,User
786097,12,1,User
786247,12,0,User
786289,34,0,User
786045,60,1,User
786236,16,1,User
786437,26,0,User
786470,12,0,User
786015,43,1,User
786330,12,1,User
786477,45,1,User
786539,66,0,User
786485,90,0,User
786562,47,0,User
786683,60,0,User
786743,28,0,User
786624,12,0,User
786837,69,0,User
786786,12,1,User
786949,66,1,User
786776,67,1,User
786924,48,0,User
786882,12,0,User
787066,67,0,User
787096,60,0,User
786869,66,0,User
787001,12,0,User
786939,55,0,User
787120,12,0,User
787354,12,0,User
787315,12,0,User
787296,17,0,User
787362,71,1,User
787239,62,1,User
787331,12,0,User
787457,12,0,User
787407,47,1,User
787460,45,0,User
787375,72,1,User
787454,64,0,User
787626,59,0,User
787699,19,1,User
787643,62,0,User
787849,45,0,User
787908,47,0,User
787725,12,0,User
787887,12,0,User
787827,78,0,User
787845,41,0,User
788014,66,1,User
787916,31,1,User
788136,69,1,User
788080,53,1,User
788008,12,0,User
788124,71,0,User
788222,12,1,User
788193,12,1,User
788266,69,1,User
788282,60,0,User
788186,28,0,User
788190,59,1,User
788330,69,0,User
788099,60,1,User
788288,31,0,User
788401,12,0,User
788388,55,1,User
788506,26,1,User
788465,69,1,User
788452,52,0,User
788627,12,1,User
788468,66,1,User
788659,60,1,User
788579,48,1,User
788471,67,1,User
788663,53,0,User
788414,67,0,User
788674,45,1,User
788731,69,1,User
788757,62,1,User
788726,67,1,User
788857,40,1,User
788972,62,1,User
789056,66,0,User
789030,12,0,User
788982,71,1,User
788907,74,1,User
789156,62,0,User
789059,34,0,User
789323,78,0,User
789177,71,0,User
789265,14,1,User
789457,14,0,User
789414,67,1,User
789462,22,0,User
789463,43,0,User
789557,66,0,User
789531,41,0,User
789605,12,0,User
789562,69,0,User
789691,64,1,User
789554,67,0,User
789669,67,0,User
789680,84,0,User
789701,59,1,User
789600,48,0,User
789796,14,0,User
789889,12,0,User
789866,69,1,User
789898,12,1,User
790057,50,0,User
790087,12,0,User
790159,62,1,User
790179,69,1,User
790181,76,1,User
790367,24,0,User
790109,69,0,User
790383,12,0,User
790385,69,1,User
790442,71,0,User
790300,66,1,User
790501,12,0,User
790476,67,0,User
790462,67,0,User
790290,48,1,User
790606,14,0,User
790599,59,1,User
790682,12,0,User
790668,12,1,User
790730,64,1,User
790662,12,0,User
790862,14,0,User
790777,16,1,User
791060,12,0,User
791002,17,0,User
790943,33,0,User
791049,12,1,User
791287,76,0,User
791143,71,1,User
791366,36,1,User
791308,69,0,User
791249,22,1,User
791409,78,0,User
791250,12,0,User
791331,66,1,User
791451,72,1,User
791482,69,1,User
791428,16,1,User
791524,14,0,User
791439,74,1,User
791558,48,0,User
791561,12,1,User
791526,12,1,User
791380,19,1,User
791503,16,1,User
791703,12,0,User
791550,48,1,User
791715,22,0,User
791728,48,1,User
791866,12,1,User
791625,12,1,User
791817,72,0,User
792053,12,1,User
792166,28,0,User
792141,71,0,User
792185,34,1,User
792118,12,0,User
792228,62,0,User
792236,88,0,User
792336,71,0,User
792330,64,0,User
792281,71,0,User
792472,33,0,User
792345,12,0,User
792541,57,0,User
792488,36,1,User
792634,17,1,User
792536,12,0,User
792710,60,0,User
792751,12,1,User
792842,12,1,User
792777,12,1,User
792840,29,1,User
792823,53,0,User
792994,57,1,User
793052,12,0,User
792942,72,0,User
792880,69,1,User
792996,12,1,User
792956,47,0,User
793064,12,1,User
793065,14,1,User
793158,60,1,User
793180,19,0,User
793311,59,1,User
793208,12,0,User
793445,14,1,User
793320,59,1,User
793487,12,1,User
793272,67,0,User
793273,71,1,User
793491,62,1,User
793438,79,0,User
793591,26,1,User
793536,12,1,User
793379,64,1,User
793624,55,0,User
793507,43,0,User
793467,67,0,User
793611,57,0,User
793718,62,0,User
793509,47,1,User
793732,48,0,User
793648,71,1,User
793921,53,1,User
793907,64,1,User
793952,64,0,User
793982,41,1,User
793999,12,0,User
793884,71,1,User
794029,12,0,User
793935,12,1,User
794008,79,0,User
794059,12,0,User
794044,59,0,User
794036,72,1,User
794038,66,0,User
794103,57,0,User
794215,26,0,User
794138,17,1,User
794300,41,0,User
794348,48,0,User
794307,48,0,User
794293,12,0,User
794403,12,0,User
794422,16,1,User
794383,67,0,User
794481,12,1,User
794502,62,1,User
794658,66,1,User
794631,66,0,User
794704,12,0,User
794747,59,0,User
794670,66,1,User
794866,16,0,User
794695,71,0,User
794796,71,0,User
794843,52,0,User
794847,60,1,User
794959,62,1,User
795003,12,1,User
794978,43,0,User
795020,76,1,User
794903,24,0,User
795000,64,0,User
795097,72,0,User
795083,57,1,User
795043,12,1,User
795124,60,0,User
795088,79,1,User
795196,12,0,User
795111,59,0,User
795065,60,0,User
795174,17,0,User
795250,57,1,User
795209,66,0,User
795387,71,1,User
795472,74,0,User
795268,40,0,User
795521,12,0,User
795571,12,0,User
795587,66,1,User
795530,12,0,User
795547,16,1,User
795620,12,0,User
795548,55,0,User
795622,64,0,User
795492,60,0,User
795677,43,0,User
795694,69,0,User
795666,59,0,User
795645,62,0,User
795682,21,1,User
795700,66,0,User
795405,14,1,User
795717,12,1,User
795627,38,1,User
795799,12,1,User
795786,14,1,User
795918,74,0,User
796008,12,1,User
795924,29,1,User
795925,24,0,User
796044,21,1,User
796075,19,1,User
796235,14,0,User
796252,64,1,User
796161,71,1,User
796322,67,0,User
796283,59,1,User
796431,34,0,User
796463,62,0,User
796483,64,0,User
796501,31,0,User
796504,52,0,User
796492,81,1,User
796697,22,1,User
796632,53,1,User
796718,12,1,User
796693,66,1,User
796882,62,0,User
797076,64,1,User
797108,12,1,User
797125,60,1,User
797036,12,1,User
797222,12,1,User
797143,69,0,User
797226,62,0,User
797358,83,0,User
797290,12,0,User
797370,78,1,User
797467,38,0,User
797585,69,0,User
797503,16,0,User
797735,47,1,User
797710,69,1,User
797748,12,0,User
797549,57,1,User
797911,53,0,User
797914,66,0,User
797958,36,0,User
797799,48,1,User
798110,16,1,User
798055,55,0,User
798205,78,1,User
798142,38,1,User
798282,45,1,User
798319,59,1,User
798254,24,0,User
798283,67,0,User
798307,66,1,User
798468,33,0,User
798482,14,1,User
798450,71,1,User
798533,62,0,User
798506,12,0,User
798490,64,0,User
798661,17,0,User
798590,71,1,User
798360,53,0,User
798766,45,0,User
798718,48,1,User
798720,31,1,User
798659,24,0,User
798805,16,1,User
798637,59,0,User
798887,64,1,User
798892,71,0,User
798764,12,1,User
798951,60,1,User
798937,17,0,User
798794,24,1,User
798941,28,1,User
798986,12,0,User
799069,38,1,User
798994,71,0,User
798990,22,1,User
799144,47,1,User
799002,60,1,User
799159,72,1,User
799218,43,1,User
799252,53,1,User
799309,74,0,User
799310,66,1,User
799299,52,1,User
799198,12,1,User
799301,57,1,User
799381,38,0,User
799245,19,0,User
799092,62,0,User
799348,79,0,User
799305,98,1,User
799505,62,0,User
799607,12,0,User
799636,38,1,User
799610,60,1,User
799642,12,0,User
799410,12,1,User
799645,47,0,User
799515,64,1,User
799544,66,0,User
799816,12,1,User
799597,59,0,User
799863,59,1,User
799760,12,0,User
799910,69,1,User
799920,12,1,User
799931,40,1,User
799963,59,1,User
799964,47,1,User
800054,12,1,User
799994,16,1,User
800082,43,1,User
800149,67,0,User
800192,43,1,User
800184,24,0,User
799948,12,1,User
800313,31,0,User
800372,69,1,User
800173,62,0,User
800386,12,1,User
800248,67,1,User
800278,47,1,User
800250,71,1,User
800361,24,0,User
800467,67,1,User
800290,14,0,User
800574,62,0,User
800408,69,1,User
800482,64,1,User
800579,12,0,User
800550,12,0,User
800634,45,0,User
800672,48,1,User
800734,12,1,User
800735,12,1,User
800755,36,1,User
800829,12,1,User
800929,26,1,User
800956,69,1,User
800940,67,0,User
800977,36,0,User
801049,71,1,User
800876,62,0,User
800923,12,1,User
801220,57,0,User
801282,62,1,User
801438,12,1,User
801452,24,0,User
801530,40,0,User
801464,12,1,User
801619,62,0,User
801650,67,0,User
801729,62,0,User
801638,53,0,User
801750,71,1,User
801789,17,1,User
801715,12,1,User
801716,12,1,User
801873,12,1,User
801876,12,1,User
801733,67,0,User
801949,64,0,User
801982,57,0,User
802042,12,0,User
802012,62,1,User
802086,12,0,User
802050,28,0,User
802127,31,1,User
801971,19,0,User
802094,12,1,User
802208,16,1,User
802149,24,0,User
802181,69,0,User
802195,64,0,User
802200,12,1,User
802525,38,0,User
802485,67,1,User
802586,12,1,User
802538,84,0,User
802560,31,0,User
802778,81,0,User
802542,12,1,User
802749,12,1,User
802864,12,0,User
802752,64,0,User
802866,71,0,User
802868,71,1,User
802805,24,0,User
802766,19,1,User
802768,29,1,User
802954,48,0,User
802955,12,1,User
802996,74,0,User
803072,60,0,User
802889,74,1,User
803050,69,0,User
803094,12,0,User
803085,33,0,User
803266,12,0,User
803267,12,0,User
803196,55,0,User
803241,67,0,User
803258,12,0,User
803155,67,1,User
803228,12,1,User
803347,72,0,User
803232,12,0,User
803390,12,1,User
803380,12,1,User
803486,59,0,User
803581,67,1,User
803597,78,0,User
803587,33,0,User
803564,12,1,User
803511,64,1,User
803514,12,0,User
803703,57,1,User
803668,60,1,User
803734,36,1,User
803669,52,1,User
803845,12,0,User
803789,67,0,User
803915,14,1,User
803874,19,1,User
803814,33,1,User
803987,12,0,User
804031,12,0,User
803819,76,0,User
803756,17,1,User
804021,12,0,User
804048,12,0,User
804023,41,0,User
804095,12,1,User
803969,71,0,User
804229,14,1,User
804115,34,1,User
804323,14,1,User
804187,69,1,User
804324,76,0,User
804380,69,0,User
804147,12,0,User
804309,12,0,User
804281,72,0,User
804440,64,0,User
804353,14,0,User
804589,41,0,User
804567,12,1,User
804489,60,1,User
804679,12,0,User
804660,24,0,User
804767,71,1,User
804807,71,1,User
804833,62,0,User
804821,41,0,User
804904,16,0,User
804920,71,1,User
804954,12,0,User
805022,21,1,User
804912,12,0,User
805047,59,1,User
805106,28,0,User
805108,66,1,User
805216,16,0,User
805202,60,0,User
805140,12,0,User
805197,47,1,User
805341,12,0,User
805121,60,1,User
805343,69,1,User
805427,55,1,User
805390,22,0,User
805520,62,0,User
805346,66,1,User
805591,12,0,User
805350,53,1,User
805431,31,1,User
805434,72,0,User
805700,60,1,User
805732,69,0,User
805787,12,1,User
805802,21,0,User
805724,66,1,User
805943,69,1,User
805888,69,1,User
805902,33,1,User
806030,71,1,User
806117,12,0,User
805955,60,1,User
806015,12,1,User
806047,38,0,User
806176,19,1,User
806130,72,0,User
806114,53,0,User
806194,64,0,User
806085,12,0,User
806242,76,0,User
806158,76,1,User
806342,40,0,User
806321,67,0,User
806170,67,0,User
806436,21,0,User
806378,69,0,User
806478,29,0,User
806380,12,0,User
806482,12,1,User
806363,69,1,User
806398,12,1,User
806641,14,1,User
806658,12,0,User
806762,34,0,User
806713,67,0,User
806550,12,0,User
806742,12,1,User
806900,67,0,User
806967,21,0,User
807062,69,0,User
807110,12,1,User
807095,17,1,User
807132,12,0,User
807214,43,1,User
807378,66,1,User
807430,67,0,User
807457,12,1,User
807413,52,0,User
807501,71,0,User
807345,71,1,User
807535,45,1,User
807510,66,0,User
807682,12,0,User
807524,14,0,User
807549,81,1,User
807751,12,1,User
807614,69,1,User
807767,67,1,User
807598,66,0,User
807949,19,1,User
807978,19,0,User
808038,40,0,User
808025,12,1,User
808075,55,0,User
807953,79,0,User
808277,12,0,User
808226,72,1,User
808313,78,0,User
808244,66,0,User
808175,55,1,User
808331,40,1,User
808182,41,1,User
808408,12,0,User
808577,14,0,User
808574,50,0,User
808620,52,0,User
808559,66,0,User
808659,36,0,User
808740,26,0,User
808817,60,0,User
808863,53,0,User
808705,12,0,User
808889,59,1,User
808952,21,1,User
809000,12,0,User
809089,67,0,User
809092,69,1,User
809061,64,0,User
808944,57,0,User
809047,29,0,User
809062,12,1,User
809067,66,1,User
809281,12,0,User
809158,43,0,User
809198,12,1,User
809248,72,0,User
809341,40,0,User
809318,60,1,User
809335,43,0,User
809436,60,0,User
809220,81,0,User
809518,76,0,User
809555,24,0,User
809490,16,1,User
809457,21,0,User
809544,71,0,User
809545,28,1,User
809520,52,1,User
809612,12,0,User
809385,12,0,User
809428,74,1,User
809722,12,0,User
809693,24,1,User
809739,48,1,User
809942,12,0,User
809954,12,0,User
809955,36,0,User
810039,71,0,User
810153,12,0,User
810173,33,0,User
810084,59,0,User
810000,55,0,User
810214,64,1,User
810257,12,0,User
810259,57,1,User
810234,34,0,User
810235,12,1,User
810200,62,0,User
810284,26,1,User
810411,60,0,User
810466,16,0,User
810365,14,0,User
810383,17,0,User
810563,72,1,User
810490,62,0,User
810608,12,0,User
810478,12,0,User
810811,67,0,User
810720,12,0,User
810627,12,0,User
810815,71,1,User
810889,12,0,User
810748,12,1,User
810694,40,1,User
810866,12,1,User
810917,12,0,User
810689,48,0,User
810883,12,1,User
810926,17,1,User
811013,12,0,User
811082,48,1,User
811101,69,1,User
811191,66,1,User
811112,12,1,User
811133,71,1,User
811263,16,0,User
811227,12,0,User
811282,38,1,User
811283,71,1,User
811241,74,0,User
811340,78,0,User
811404,31,0,User
811473,12,1,User
811475,31,1,User
811482,86,1,User
811535,48,0,User
811556,62,1,User
811319,76,1,User
811584,21,1,User
811641,67,1,User
811643,12,0,User
811682,45,0,User
811626,69,1,User
811598,62,1,User
811689,69,1,User
811774,12,1,User
811748,66,0,User
811907,71,1,User
812047,47,0,User
812055,14,1,User
812108,12,0,User
812126,19,0,User
812063,33,0,User
812140,12,1,User
812211,64,0,User
812024,12,0,User
812326,67,0,User
812200,29,0,User
812333,72,1,User
812278,60,1,User
812286,12,1,User
812422,14,1,User
812403,55,0,User
812475,55,1,User
812486,66,1,User
812501,52,0,User
812532,48,1,User
812641,12,0,User
812616,71,0,User
812510,59,1,User
812580,67,0,User
812695,57,0,User
812890,66,0,User
812796,12,1,User
812788,71,1,User
812942,83,1,User
812974,74,0,User
813017,66,1,User
812969,69,1,User
813007,22,0,User
813066,12,0,User
812933,12,1,User
813074,36,1,User
812908,12,1,User
812953,36,0,User
813153,53,0,User
813083,55,0,User
813274,62,1,User
813278,12,1,User
813088,21,1,User
813303,71,1,User
813379,62,0,User
813204,33,1,User
813439,66,1,User
813386,62,1,User
813400,50,0,User
813548,17,1,User
813578,52,0,User
813593,69,0,User
813520,14,1,User
813746,48,0,User
813669,36,1,User
813656,64,0,User
813759,69,1,User
813835,12,1,User
813850,60,1,User
814031,17,0,User
813922,69,1,User
814003,12,0,User
814219,16,1,User
814220,12,1,User
814207,55,0,User
814261,52,1,User
814200,41,1,User
814124,34,1,User
814135,38,1,User
814241,50,0,User
814343,76,0,User
814426,55,0,User
814458,14,1,User
814433,59,0,User
814330,69,1,User
814463,52,1,User
814494,12,1,User
814522,71,0,User
814580,12,1,User
814478,12,1,User
814639,40,1,User
814570,72,1,User
814542,12,0,User
814774,66,1,User
814731,76,0,User
814669,19,1,User
814679,14,0,User
814869,76,0,User
814839,59,1,User
814956,38,0,User
814945,76,0,User
814949,12,1,User
815150,84,1,User
815020,60,1,User
815023,14,1,User
815180,67,0,User
815269,19,0,User
815153,69,1,User
815170,64,1,User
815342,50,0,User
815395,38,1,User
815493,34,0,User
815585,12,0,User
815347,12,1,User
815542,24,0,User
815544,57,0,User
815564,67,0,User
815728,12,0,User
815711,41,0,User
815867,14,0,User
815787,12,0,User
815789,12,0,User
815803,60,1,User
815986,12,1,User
815815,71,1,User
816076,66,1,User
816047,48,0,User
816055,62,0,User
816058,17,0,User
815965,71,0,User
816090,12,0,User
816133,64,1,User
816286,50,1,User
816206,14,0,User
816162,12,0,User
816331,43,1,User
816224,66,0,User
816349,12,0,User
816391,53,0,User
816282,78,1,User
816467,67,1,User
816375,71,1,User
816405,66,1,User
816478,60,0,User
816447,29,1,User
816359,52,0,User
816646,48,1,User
816605,62,0,User
816577,64,0,User
816710,74,1,User
816711,60,0,User
816751,67,1,User
816503,59,0,User
816774,12,0,User
816889,66,1,User
816924,12,0,User
816927,21,1,User
816832,12,1,User
817051,52,1,User
816837,26,1,User
816941,71,1,User
817227,43,1,User
817191,64,0,User
817151,45,0,User
817301,53,1,User
817325,53,0,User
817302,69,0,User
817490,12,0,User
817380,14,1,User
817561,72,1,User
817467,66,1,User
817592,66,0,User
817596,36,0,User
817636,16,0,User
817588,12,0,User
817610,55,0,User
817625,62,1,User
817659,41,0,User
817692,12,1,User
817791,17,0,User
817634,72,0,User
817880,29,1,User
817619,59,1,User
817966,59,1,User
817956,12,0,User
817919,41,1,User
818062,12,1,User
818078,12,0,User
817979,47,0,User
818178,45,0,User
818125,72,1,User
818100,47,1,User
818127,12,1,User
818166,12,1,User
818052,53,1,User
818271,12,1,User
818450,64,1,User
818478,12,0,User
818361,41,0,User
818481,57,1,User
818585,76,0,User
818453,12,0,User
818639,66,1,User
818601,69,0,User
818519,12,0,User
818691,14,1,User
818795,59,0,User
818836,12,0,User
818737,12,1,User
818823,47,1,User
818680,71,0,User
818889,21,1,User
818861,71,1,User
818863,12,1,User
818933,91,1,User
818925,64,0,User
818962,59,1,User
818907,12,1,User
818910,59,1,User
819077,12,0,User
819067,67,0,User
819041,67,0,User
819184,12,1,User
819217,17,1,User
819188,60,1,User
819202,48,1,User
819230,34,0,User
819321,12,1,User
819277,12,1,User
819236,60,0,User
819194,12,1,User
819195,14,0,User
819439,79,0,User
819458,29,1,User
819429,12,0,User
819557,72,1,User
819459,12,1,User
819561,66,0,User
819691,71,1,User
819581,12,0,User
819518,14,1,User
819715,12,1,User
819786,12,1,User
819844,64,1,User
819686,45,1,User
819657,47,1,User
819771,14,0,User
819745,67,1,User
819819,71,0,User
819746,14,1,User
819892,12,1,User
819761,66,1,User
819924,60,1,User
819896,59,1,User
819998,12,0,User
819958,48,0,User
820030,71,1,User
820031,45,0,User
